"Intersection","Analysis Neighborhood","Latitude","Longitude"
"BANNAN PL \ UNION ST","North Beach","37.80060195923","-122.40789794922"
"HAWES ST \ SHAFTER AVE","Bayview Hunters Point","37.72679901123","-122.38324737549"
"BROADWAY \ VAN NESS AVE","Russian Hill","37.79573822021","-122.4234161377"
"HIGHLAND AVE \ PATTON ST","Bernal Heights","37.73735809326","-122.42311859131"
"22ND ST \ MISSION ST","Mission","37.7554359436","-122.41874694824"
"35TH AVE \ VICENTE ST","Sunset/Parkside","37.73856735229","-122.49257659912"
"BRENTWOOD AVE \ FERNWOOD DR \ ROSEWOOD DR \ UNNAMED 040","West of Twin Peaks","37.73262786865","-122.46042633057"
"PERU AVE \ VIENNA ST","Excelsior","37.7267074585","-122.42573547363"
"36TH AVE \ WAWONA ST","Sunset/Parkside","37.73670578003","-122.49353790283"
"ELLIS ST \ SAINT JOSEPHS AVE \ TERRA VISTA AVE","Western Addition","37.78123474121","-122.44133758545"
"ELIZABETH ST \ GRAND VIEW AVE","Noe Valley","37.75157165527","-122.44274139404"
"15TH ST \ SOUTH VAN NESS AVE","Mission","37.76680374146","-122.41764831543"
"26TH AVE \ SANTIAGO ST","Sunset/Parkside","37.74458694458","-122.48332214355"
"VAN NESS AVE \ WILLOW ST","Western Addition","37.78335189819","-122.42097473145"
"GROVE ST \ MASONIC AVE","Lone Mountain/USF","37.77487182617","-122.44628143311"
"CLIFFORD TER \ ROOSEVELT WAY","Castro/Upper Market","37.76367950439","-122.4429473877"
"HAYES ST \ PIERCE ST","Hayes Valley","37.77541732788","-122.43448638916"
"LICK PL \ SUTTER ST","Financial District/South Beach","37.78995132446","-122.40287017822"
"GUTTENBERG ST \ MISSION ST","Outer Mission","37.71278381348","-122.44457244873"
"MASON ST \ OFARRELL ST","Tenderloin","37.78620147705","-122.40968322754"
"REVERE AVE \ ROBBLEE AVE","Bayview Hunters Point","37.7360458374","-122.39833068848"
"NANTUCKET AVE \ SAN JOSE AVE","Outer Mission","37.7279586792","-122.44076538086"
"GREEN ST \ MONTGOMERY ST","North Beach","37.80010604858","-122.40424346924"
"GAVIOTA WAY \ TERESITA BLVD","West of Twin Peaks","37.73984909058","-122.44785308838"
"DIVISADERO ST \ HAYES ST","Hayes Valley","37.77499008179","-122.43779754639"
"ARKANSAS ST \ MARIPOSA ST","Potrero Hill","37.76373672485","-122.3985824585"
"BRUNSWICK ST \ LOWELL ST","Excelsior","37.70981216431","-122.44550323486"
"INGALLS ST \ KISKA RD","Bayview Hunters Point","37.73110961914","-122.37955474854"
"JACKSON ST \ LAGUNA ST","Pacific Heights","37.79309844971","-122.42962646484"
"SAN BENITO WAY \ UPLAND DR","West of Twin Peaks","37.73049163818","-122.46710205078"
"FRANCISCO ST \ JONES ST","Russian Hill","37.8042755127","-122.41669464111"
"MASON ST \ WEBB PL","Chinatown","37.79976654053","-122.41241455078"
"FAIRFAX AVE \ MIDDLE POINT RD","Bayview Hunters Point","37.73524475098","-122.37941741943"
"EDITH ST \ GRANT AVE","North Beach","37.80286407471","-122.40802764893"
"ANZA ST \ COOK ST","Lone Mountain/USF","37.78049087524","-122.4518661499"
"20TH ST \ SAN CARLOS ST","Mission","37.75858306885","-122.41983795166"
"EWING TER \ JEAN WAY","Lone Mountain/USF","37.7804145813","-122.44901275635"
"FILLMORE ST \ HAYES ST","Hayes Valley","37.77583312988","-122.43119812012"
"45TH AVE \ VICENTE ST","Sunset/Parkside","37.73809814453","-122.50328826904"
"BUCHANAN ST \ GEARY BLVD","Western Addition","37.78468322754","-122.42960357666"
"02ND AVE \ CORNWALL ST","Inner Richmond","37.78500747681","-122.46026611328"
"MISSION ST \ VIRGINIA AVE","Bernal Heights","37.74312210083","-122.42148590088"
"ADAIR ST \ SOUTH VAN NESS AVE","Mission","37.76575088501","-122.41754150391"
"19TH ST \ FLORIDA ST","Mission","37.76042556763","-122.41096496582"
"28TH ST \ CHURCH ST","Noe Valley","37.74530029297","-122.42681884766"
"RICE ST \ SAN JOSE AVE","Outer Mission","37.70899963379","-122.45824432373"
"ATHENS ST \ NAPLES ST","Excelsior","37.71237182617","-122.43748474121"
"REVERE AVE \ SILVER AVE","Bayview Hunters Point","37.73643493652","-122.39855957031"
"EUCALYPTUS DR \ INVERNESS DR","Sunset/Parkside","37.73114776611","-122.48266601563"
"BRIGHTON AVE \ LAKEVIEW AVE","Oceanview/Merced/Ingleside","37.71823883057","-122.45510864258"
"48TH AVE \ FULTON ST","Golden Gate Park","37.77144622803","-122.50881958008"
"BURNETT AVE \ PEREGO TER","Twin Peaks","37.75096130371","-122.44471740723"
"GRIJALVA DR \ JUAN BAUTISTA CIR","Lakeshore","37.71748352051","-122.47811126709"
"20TH ST \ MISSISSIPPI ST","Potrero Hill","37.76014328003","-122.39435577393"
"CARROLL AVE \ KEITH ST","Bayview Hunters Point","37.72497177124","-122.39335632324"
"41ST AVE \ ORTEGA ST","Sunset/Parkside","37.75133514404","-122.49991607666"
"BRYANT ST \ ZOE ST","South of Market","37.78052902222","-122.39684295654"
"CASHMERE ST \ DEDMAN CT \ WHITNEY YOUNG CIR","Bayview Hunters Point","37.7366027832","-122.38571166992"
"EUCLID AVE \ SPRUCE ST","Presidio Heights","37.78405380249","-122.45365142822"
"12TH AVE \ MAGELLAN AVE","West of Twin Peaks","37.74412536621","-122.46813201904"
"GLADYS ST \ SANTA MARINA ST","Bernal Heights","37.74030303955","-122.42225646973"
"JOHN F SHELLEY DR \ MANSELL ST","McLaren Park","37.71812820435","-122.41417694092"
"ELWOOD ST \ MASON ST","Tenderloin","37.78665924072","-122.40977478027"
"24TH AVE \ EUCALYPTUS DR","Sunset/Parkside","37.73114776611","-122.48001861572"
"09TH AVE \ MARTIN LUTHER KING JR DR","Golden Gate Park","37.76647567749","-122.46643066406"
"ALABAMA ST \ MARIPOSA ST","Mission","37.76291656494","-122.41217041016"
"LISBON ST \ PERU AVE","Excelsior","37.72822189331","-122.42890167236"
"HARRIET ST \ HARRISON ST","South of Market","37.77684783936","-122.40460968018"
"BURROWS ST \ GOETTINGEN ST","Portola","37.72805786133","-122.40705871582"
"DWIGHT ST \ SAN BRUNO AVE","Portola","37.72403717041","-122.40210723877"
"GOLD MINE DR \ JADE PL","Glen Park","37.74235534668","-122.44013214111"
"39TH AVE \ QUINTARA ST","Sunset/Parkside","37.74769973755","-122.49751281738"
"MONTCALM ST \ PERALTA AVE","Bernal Heights","37.74789428711","-122.4059753418"
"ALEMANY BLVD \ PALMETTO AVE \ SAINT CHARLES AVE","Oceanview/Merced/Ingleside","37.71059417725","-122.46929168701"
"42ND AVE \ CABRILLO ST","Outer Richmond","37.77360534668","-122.50253295898"
"HAMPSHIRE ST \ PERALTA AVE","Bernal Heights","37.74785995483","-122.40627288818"
"26TH ST \ SHOTWELL ST","Mission","37.74923706055","-122.41486358643"
"CHRISTOPHER DR \ FOREST KNOLLS DR","Inner Sunset","37.75690078735","-122.45476531982"
"06TH AVE \ BALBOA ST","Inner Richmond","37.77723312378","-122.464012146"
"BATTERY ST \ SACRAMENTO ST","Financial District/South Beach","37.79413604736","-122.40014648438"
"22ND ST \ GUERRERO ST","Mission","37.75516891479","-122.42317962646"
"30TH AVE \ ESCOLTA WAY","Sunset/Parkside","37.73762893677","-122.48753356934"
"DEL VALE AVE \ ENCLINE CT","West of Twin Peaks","37.741771698","-122.44779968262"
"BADEN ST \ SAN JOSE AVE","Outer Mission","37.72958755493","-122.43898010254"
"14TH ST \ NOE ST","Castro/Upper Market","37.76745986938","-122.43341064453"
"BROADWAY \ ROMOLO ST","North Beach","37.79792022705","-122.40623474121"
"47TH AVE \ WAWONA ST","Sunset/Parkside","37.73613357544","-122.5052947998"
"22ND AVE \ CALIFORNIA ST","Outer Richmond","37.78402709961","-122.48178863525"
"FRANCISCO ST \ VAN NESS AVE","Russian Hill","37.80320739746","-122.42491912842"
"PORTOLA DR \ TERESITA BLVD","West of Twin Peaks","37.74517440796","-122.45227050781"
"25TH ST \ HOFFMAN AVE","Noe Valley","37.7493019104","-122.44046020508"
"SUSSEX ST \ UNNAMED 011","Glen Park","37.73583984375","-122.43286895752"
"BELGRAVE AVE \ BIGLER AVE","Inner Sunset","37.75964736938","-122.44857788086"
"17TH ST \ VALENCIA ST","Mission","37.76329803467","-122.4217300415"
"CARROLL AVE \ GRIFFITH ST","Bayview Hunters Point","37.72074508667","-122.38587188721"
"JACKSON ST \ VAN NESS AVE","Russian Hill","37.79393386841","-122.42304992676"
"ALICE B TOKLAS PL \ VAN NESS AVE","Tenderloin","37.78523254395","-122.42121887207"
"CRESTA VISTA DR \ GLOBE ALY","West of Twin Peaks","37.73556137085","-122.4575881958"
"CLAREMONT BLVD \ GRANVILLE WAY","West of Twin Peaks","37.74292755127","-122.46380615234"
"DIVISADERO ST \ TURK ST","Western Addition","37.77965927124","-122.43874359131"
"HICKORY ST \ WEBSTER ST","Hayes Valley","37.77465057373","-122.4292755127"
"BROADWAY \ GOUGH ST","Pacific Heights","37.79531478882","-122.42669677734"
"HUDSON AVE \ KEITH ST","Bayview Hunters Point","37.73751449585","-122.38404846191"
"32ND AVE \ PACHECO ST","Sunset/Parkside","37.74989700317","-122.49013519287"
"ANDOVER ST \ HIGHLAND AVE","Bernal Heights","37.73703765869","-122.41663360596"
"ALEMANY BLVD \ GENEVA AVE","Outer Mission","37.71783447266","-122.44232940674"
"HOWARD ST \ RAUSCH ST","South of Market","37.77709197998","-122.41050720215"
"FILBERT ST \ MONTGOMERY ST","North Beach","37.80195236206","-122.40467071533"
"LOWER TER \ SATURN ST","Castro/Upper Market","37.7626991272","-122.44223022461"
"CORDELIA ST \ PACIFIC AVE","Chinatown","37.79664993286","-122.40885162354"
"ARGONAUT AVE \ VELASCO AVE","Visitacion Valley","37.70866012573","-122.41477966309"
"CASHMERE ST \ HILLVIEW CT","Bayview Hunters Point","37.73601531982","-122.38474273682"
"LINCOLN BLVD \ STOREY AVE","Presidio","37.80094909668","-122.46915435791"
"BERKELEY WAY \ CRAGS CT","Glen Park","37.74035644531","-122.43952178955"
"BURNETT AVE \ GARDENSIDE DR","Twin Peaks","37.75093841553","-122.44525909424"
"DIVISADERO ST \ GREEN ST","Pacific Heights","37.79532241821","-122.44190216064"
"GOUGH ST \ PACIFIC AVE","Pacific Heights","37.79439926147","-122.42651367188"
"KENSINGTON WAY \ VASQUEZ AVE","West of Twin Peaks","37.74315643311","-122.462059021"
"STEINER ST \ VALLEJO ST","Marina","37.79501724243","-122.43675994873"
"03RD ST \ EGBERT AVE","Bayview Hunters Point","37.72397232056","-122.39492797852"
"ARAGO ST \ HAVELOCK ST","Outer Mission","37.72674179077","-122.44361114502"
"DIVISADERO ST \ PINE ST","Pacific Heights","37.7871131897","-122.44024658203"
"CRESCENT AVE \ MOULTRIE ST","Bernal Heights","37.73485565186","-122.41616821289"
"JANSEN ST \ LOMBARD ST","Russian Hill","37.80272674561","-122.41386413574"
"36TH AVE \ PACHECO ST","Sunset/Parkside","37.74970626831","-122.49443054199"
"19TH ST \ YORK ST","Mission","37.76054382324","-122.409034729"
"02ND ST \ FEDERAL ST","Financial District/South Beach","37.7826499939","-122.39308166504"
"24TH ST \ BARTLETT ST","Mission","37.75217056274","-122.41955566406"
"34TH AVE \ VICENTE ST","Sunset/Parkside","37.73861312866","-122.49152374268"
"BRODERICK ST \ PINE ST","Pacific Heights","37.78689956665","-122.44191741943"
"27TH AVE \ NORIEGA ST","Sunset/Parkside","37.75386428833","-122.48504638672"
"14TH AVE \ LAKE ST","Seacliff","37.78628921509","-122.47325134277"
"SANCHEZ ST \ VALLEY ST","Noe Valley","37.74436187744","-122.42896270752"
"BIGLER AVE \ CLARENDON AVE \ TWIN PEAKS BLVD","Inner Sunset","37.75904464722","-122.44853210449"
"HYDE ST \ SUTTER ST","Nob Hill","37.78817749023","-122.41682434082"
"MCALLISTER ST \ STEINER ST","Western Addition","37.77842330933","-122.43341064453"
"29TH AVE \ CABRILLO ST","Outer Richmond","37.77424240112","-122.48860931396"
"FELTON ST \ SOMERSET ST","Portola","37.72900390625","-122.40854644775"
"GATEVIEW AVE \ NORTHPOINT DR","Treasure Island","37.82961654663","-122.37317657471"
"HUNTERS POINT BLVD \ INNES AVE","Bayview Hunters Point","37.73249435425","-122.37664031982"
"FUNSTON AVE \ KIRKHAM ST","Inner Sunset","37.76012420654","-122.47033691406"
"HOWARD ST \ MOSS ST","South of Market","37.77841567993","-122.40883636475"
"42ND AVE \ GEARY BLVD \ POINT LOBOS AVE","Outer Richmond","37.77960968018","-122.50297546387"
"BRUSSELS ST \ ORDWAY ST","Portola","37.71992111206","-122.40258789063"
"MARY TERESA ST \ MEGAN DR","Bayview Hunters Point","37.71369171143","-122.39826965332"
"BURNSIDE AVE \ CHENERY ST","Glen Park","37.73541641235","-122.43807983398"
"FILLMORE ST \ MCALLISTER ST","Western Addition","37.77863311768","-122.43176269531"
"26TH ST \ BRYANT ST","Mission","37.74959945679","-122.40882873535"
"HOLYOKE ST \ WOOLSEY ST","Portola","37.72394180298","-122.40753936768"
"25TH AVE \ SLOAT BLVD","Sunset/Parkside","37.73439025879","-122.48113250732"
"HYDE ST \ JEFFERSON ST","Russian Hill","37.80759048462","-122.42074584961"
"24TH ST \ LUCKY ST","Mission","37.75253677368","-122.41352081299"
"BELDEN ST \ BUSH ST","Financial District/South Beach","37.79080581665","-122.40367126465"
"BALBOA ST \ FUNSTON AVE","Inner Richmond","37.77689361572","-122.47150421143"
"FILLMORE ST \ NORTH POINT ST","Marina","37.80360412598","-122.43688964844"
"CLAREMONT BLVD \ ULLOA ST","West of Twin Peaks","37.740650177","-122.46503448486"
"EXCELSIOR AVE \ INA CT \ MUNICH ST","Excelsior","37.72243499756","-122.42565155029"
"JACKSON ST \ ROSS ALY","Chinatown","37.79592514038","-122.40743255615"
"06TH AVE \ LINCOLN WAY","Inner Sunset","37.76605606079","-122.46323394775"
"CHURCH ST \ LIBERTY ST","Castro/Upper Market","37.75729370117","-122.42797088623"
"19TH ST \ LAPIDGE ST","Mission","37.76005172729","-122.42225646973"
"ITALY AVE \ PARIS ST","Excelsior","37.71772384644","-122.43794250488"
"COSMO PL \ TRADER VIC ALY","Nob Hill","37.7880859375","-122.41240692139"
"35TH AVE \ GEARY BLVD","Outer Richmond","37.77959060669","-122.49543762207"
"ALMA ST \ COLE ST","Haight Ashbury","37.76319885254","-122.44943237305"
"BUSH ST \ LYON ST","Presidio Heights","37.78554916382","-122.44502258301"
"ASHBURY ST \ DOWNEY ST","Haight Ashbury","37.76371002197","-122.44650268555"
"BALBOA ST \ PARK PRESIDIO BLVD","Inner Richmond","37.77686691284","-122.47203826904"
"BRYANT ST \ PRECITA AVE","Bernal Heights","37.74795150757","-122.40866088867"
"CARR ST \ PAUL AVE","Bayview Hunters Point","37.72262573242","-122.3966293335"
"PIERCE ST \ WALLER ST","Haight Ashbury","37.77075576782","-122.43354797363"
"EUGENIA AVE \ FOLSOM ST","Bernal Heights","37.74028778076","-122.41330718994"
"CHESTNUT ST \ POLK ST","Russian Hill","37.80249023438","-122.42308807373"
"GREEN ST \ HYDE ST","Russian Hill","37.7982635498","-122.41886138916"
"CAYUGA AVE \ SEMINOLE AVE","Outer Mission","37.7184715271","-122.444190979"
"DELTA ST \ TUCKER AVE","McLaren Park","37.71650695801","-122.40802001953"
"CIELITO DR \ GENEVA AVE","Visitacion Valley","37.70892715454","-122.42226409912"
"16TH ST \ DE HARO ST","Mission Bay","37.76613235474","-122.40171813965"
"JENNINGS CT \ JENNINGS ST \ MEADE AVE","Bayview Hunters Point","37.71769714355","-122.39710998535"
"04TH ST \ CLEMENTINA ST","South of Market","37.78245162964","-122.40169525146"
"GLADEVIEW WAY \ SKYVIEW WAY","Twin Peaks","37.74981307983","-122.45027923584"
"BURROWS ST \ SAN BRUNO AVE","Portola","37.72883605957","-122.40409851074"
"BAY VIEW ST \ POMONA ST","Bayview Hunters Point","37.73261642456","-122.39324188232"
"CASELLI AVE \ DOUGLASS ST","Castro/Upper Market","37.75980758667","-122.43925476074"
"CHANNEL ST \ CORINNE WOODS WAY","Mission Bay","37.77250671387","-122.39393615723"
"GREEN ST \ LEAVENWORTH ST","Russian Hill","37.79847335815","-122.41722106934"
"LAURA ST \ MISSION ST","Outer Mission","37.7096786499","-122.45009613037"
"29TH ST \ SANCHEZ ST","Noe Valley","37.74356460571","-122.42888641357"
"HOLLIS ST \ OFARRELL ST","Western Addition","37.78359603882","-122.43023681641"
"ANDOVER ST \ EUGENIA AVE","Bernal Heights","37.74043655396","-122.41640472412"
"CAINE AVE \ LOBOS ST","Oceanview/Merced/Ingleside","37.7149810791","-122.45247650146"
"BUCARELI DR \ JUAN BAUTISTA CIR","Lakeshore","37.71790313721","-122.47867584229"
"ALEMANY BLVD \ LAURA ST","Outer Mission","37.71159362793","-122.45246887207"
"GIRARD ST \ SILVER AVE","Portola","37.7321395874","-122.40657806396"
"EASTMAN ST \ RUSSELL ST","Russian Hill","37.79859542847","-122.41998291016"
"GRATTAN ST \ SHRADER ST","Haight Ashbury","37.76384353638","-122.45104217529"
"BRODERICK ST \ MARINA BLVD","Marina","37.80537033081","-122.44564819336"
"MARIN ST \ MICHIGAN ST","Bayview Hunters Point","37.74912261963","-122.38549041748"
"FELL ST \ STEINER ST","Hayes Valley","37.7746925354","-122.43264770508"
"SAINT FRANCIS BLVD \ SAN RAFAEL WAY","West of Twin Peaks","37.73474884033","-122.47050476074"
"GOLDEN GATE AVE \ LARKIN ST","Tenderloin","37.78144836426","-122.41714477539"
"HEAD ST \ RANDOLPH ST","Oceanview/Merced/Ingleside","37.71429443359","-122.46440124512"
"AVALON AVE \ LA GRANDE AVE","Excelsior","37.72481536865","-122.42414093018"
"BROMLEY PL \ WEBSTER ST","Pacific Heights","37.79311752319","-122.43299865723"
"09TH ST \ CLEMENTINA ST","South of Market","37.77420043945","-122.41217041016"
"FRANCONIA ST \ SAMOSET ST","Bernal Heights","37.74440765381","-122.4077835083"
"LOMBARD ST \ MONTCLAIR TER","Russian Hill","37.80212020874","-122.41900634766"
"NAPLES ST \ SILVER AVE","Excelsior","37.72867584229","-122.42529296875"
"FOERSTER ST \ TERESITA BLVD","West of Twin Peaks","37.73427581787","-122.44889068604"
"19TH AVE \ CROSSOVER DR \ LINCOLN WAY","Sunset/Parkside","37.76544952393","-122.47731018066"
"PANORAMA DR \ STARVIEW WAY","Twin Peaks","37.74935150146","-122.45212554932"
"BUCHANAN ST \ NORTH POINT ST","Marina","37.80403518677","-122.43352508545"
"DOUGLASS ST \ JERSEY ST","Noe Valley","37.75022506714","-122.43840026855"
"07TH AVE \ ANZA ST","Inner Richmond","37.77904129028","-122.46520996094"
"CHAPMAN ST \ PRENTISS ST","Bernal Heights","37.74174118042","-122.41194152832"
"ANDERSON ST \ TOMPKINS AVE","Bernal Heights","37.73717498779","-122.41533660889"
"NEY ST \ TRUMBULL ST","Excelsior","37.73081970215","-122.42324066162"
"BRUNSWICK ST \ GUTTENBERG ST","Excelsior","37.71055603027","-122.44333648682"
"CESAR CHAVEZ ST \ VALENCIA ST","Mission","37.74812698364","-122.42028045654"
"AMBER DR \ AMETHYST WAY","Noe Valley","37.74609375","-122.44519805908"
"ARGUELLO BLVD \ BALBOA ST \ TURK BLVD","Lone Mountain/USF","37.77725219727","-122.45858001709"
"MORSE ST \ NEWTON ST","Excelsior","37.71322250366","-122.43856811523"
"03RD ST \ ARTHUR AVE \ CARGO WAY","Bayview Hunters Point","37.74615859985","-122.38717651367"
"BUCHANAN ST \ MAGNOLIA ST","Marina","37.80077362061","-122.43286132813"
"MALTA DR \ STILLINGS AVE","West of Twin Peaks","37.73456573486","-122.44297027588"
"25TH ST \ FOUNTAIN ST","Noe Valley","37.74922943115","-122.44153594971"
"JENNINGS ST \ YOSEMITE AVE","Bayview Hunters Point","37.72579193115","-122.38980102539"
"GOUGH ST \ UNION ST","Marina","37.7981338501","-122.42726898193"
"DONNER AVE \ INGALLS ST","Bayview Hunters Point","37.72222518921","-122.39018249512"
"NORTHGATE DR \ UPLAND DR","West of Twin Peaks","37.72872161865","-122.46180725098"
"GEARY BLVD \ STANYAN BLVD","Presidio Heights","37.78137969971","-122.45629882813"
"26TH AVE \ LINCOLN WAY","Sunset/Parkside","37.76511764526","-122.48475646973"
"ANKENY ST \ HOLYOKE ST","Portola","37.71973800659","-122.40579986572"
"10TH AVE \ LAKE ST","Inner Richmond","37.78648376465","-122.46897125244"
"GREEN ST \ LARKIN ST","Russian Hill","37.79803466797","-122.42050170898"
"FELL ST \ FRANKLIN ST","Hayes Valley","37.77615737915","-122.42115020752"
"JOICE ST \ SACRAMENTO ST","Chinatown","37.79307556152","-122.40854644775"
"CLAY ST \ SCOTT ST","Pacific Heights","37.79008102417","-122.43913269043"
"43RD AVE \ WAWONA ST","Sunset/Parkside","37.7363243103","-122.50100708008"
"NOE ST \ VALLEY ST","Noe Valley","37.74424362183","-122.43118286133"
"FRANCISCO ST \ POWELL ST","North Beach","37.80489730835","-122.41176605225"
"19TH ST \ FOLSOM ST","Mission","37.76049804688","-122.41484069824"
"22ND ST \ SANCHEZ ST","Noe Valley","37.75476074219","-122.4299621582"
"29TH AVE \ VICENTE ST","Sunset/Parkside","37.73885345459","-122.48613739014"
"EDDY ST \ PINAR LN \ SAINT JOSEPHS AVE","Western Addition","37.78029251099","-122.44114685059"
"FUNSTON AVE \ NORIEGA ST","Inner Sunset","37.75543212891","-122.4700088501"
"BOWDOIN ST \ WOOLSEY ST","Portola","37.72343063354","-122.40951538086"
"CESAR CHAVEZ ST \ TENNESSEE ST","Bayview Hunters Point","37.75020599365","-122.38850402832"
"CLAY ST \ HANGAH ST","Chinatown","37.79410934448","-122.40753173828"
"PARIS ST \ ROLPH ST","Excelsior","37.71501541138","-122.43990325928"
